Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0115","Barley","2020","2020","ha","21630","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0115","Barley","2015","2015","hg/ha","31395","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0115","Barley","2016","2016","hg/ha","30156","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0115","Barley","2017","2017","hg/ha","36306","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0115","Barley","2018","2018","hg/ha","36099","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0115","Barley","2019","2019","hg/ha","35614","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0115","Barley","2020","2020","hg/ha","41027","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0115","Barley","2015","2015","tonnes","63194","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0115","Barley","2016","2016","tonnes","77294","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0115","Barley","2017","2017","tonnes","76324","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0115","Barley","2018","2018","tonnes","79060","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0115","Barley","2019","2019","tonnes","74462","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0115","Barley","2020","2020","tonnes","88742","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01701","Beans, dry","2015","2015","ha","6617","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01701","Beans, dry","2016","2016","ha","7426","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01701","Beans, dry","2017","2017","ha","7133","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01701","Beans, dry","2018","2018","ha","7197","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01701","Beans, dry","2019","2019","ha","7487","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01701","Beans, dry","2020","2020","ha","7441","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01701","Beans, dry","2015","2015","hg/ha","12923","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01701","Beans, dry","2016","2016","hg/ha","15005","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01701","Beans, dry","2017","2017","hg/ha","11007","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01701","Beans, dry","2018","2018","hg/ha","14035","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01701","Beans, dry","2019","2019","hg/ha","14844","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01701","Beans, dry","2020","2020","hg/ha","14913","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01701","Beans, dry","2015","2015","tonnes","8551","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01701","Beans, dry","2016","2016","tonnes","11143","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01701","Beans, dry","2017","2017","tonnes","7851.33","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01701","Beans, dry","2018","2018","tonnes","10101","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01701","Beans, dry","2019","2019","tonnes","11114","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01701","Beans, dry","2020","2020","tonnes","11097","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","192659","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","191719","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","194266","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","191617","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","191840","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","200544","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0112","Maize (corn)","2015","2015","hg/ha","40782","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0112","Maize (corn)","2016","2016","hg/ha","61466","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0112","Maize (corn)","2017","2017","hg/ha","36527","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0112","Maize (corn)","2018","2018","hg/ha","66400","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0112","Maize (corn)","2019","2019","hg/ha","64408","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0112","Maize (corn)","2020","2020","hg/ha","71124","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2015","2015","tonnes","785701","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2016","2016","tonnes","1178423","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2017","2017","tonnes","709584.2","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2018","2018","tonnes","1272339","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2019","2019","tonnes","1235596","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0112","Maize (corn)","2020","2020","tonnes","1426356","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0117","Oats","2015","2015","ha","9287","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0117","Oats","2016","2016","ha","9743","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0117","Oats","2017","2017","ha","9404","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0117","Oats","2018","2018","ha","10201","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0117","Oats","2019","2019","ha","10208","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0117","Oats","2020","2020","ha","10712","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0117","Oats","2015","2015","hg/ha","25880","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0117","Oats","2016","2016","hg/ha","29407","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0117","Oats","2017","2017","hg/ha","28679","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0117","Oats","2018","2018","hg/ha","25989","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0117","Oats","2019","2019","hg/ha","26676","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0117","Oats","2020","2020","hg/ha","31689","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2015","2015","tonnes","24035","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2016","2016","tonnes","28651","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2017","2017","tonnes","26969.1","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2018","2018","tonnes","26511","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2019","2019","tonnes","27231","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0117","Oats","2020","2020","tonnes","33945","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01510","Potatoes","2015","2015","ha","35653","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01510","Potatoes","2016","2016","ha","34930","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01510","Potatoes","2017","2017","ha","34941","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01510","Potatoes","2018","2018","ha","35159","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01510","Potatoes","2019","2019","ha","34239","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","01510","Potatoes","2020","2020","ha","39051","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01510","Potatoes","2015","2015","hg/ha","98510","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01510","Potatoes","2016","2016","hg/ha","119661","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01510","Potatoes","2017","2017","hg/ha","96487","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01510","Potatoes","2018","2018","hg/ha","112140","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01510","Potatoes","2019","2019","hg/ha","111367","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","01510","Potatoes","2020","2020","hg/ha","112985","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2015","2015","tonnes","351216","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2016","2016","tonnes","417976","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2017","2017","tonnes","337136.6","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2018","2018","tonnes","394274","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2019","2019","tonnes","381308","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","01510","Potatoes","2020","2020","tonnes","441218","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0116","Rye","2015","2015","ha","3761","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0116","Rye","2016","2016","ha","4035","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0116","Rye","2017","2017","ha","3761","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0116","Rye","2018","2018","ha","3789","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0116","Rye","2019","2019","ha","3561","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0116","Rye","2020","2020","ha","3471","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0116","Rye","2015","2015","hg/ha","27910","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0116","Rye","2016","2016","hg/ha","32910","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0116","Rye","2017","2017","hg/ha","28555","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0116","Rye","2018","2018","hg/ha","30111","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0116","Rye","2019","2019","hg/ha","29343","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0116","Rye","2020","2020","hg/ha","31429","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2015","2015","tonnes","10497","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2016","2016","tonnes","13279","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2017","2017","tonnes","10739.8","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2018","2018","tonnes","11409","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2019","2019","tonnes","10449","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0116","Rye","2020","2020","tonnes","10909","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0141","Soya beans","2015","2015","ha","7368","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0141","Soya beans","2016","2016","ha","7022","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0141","Soya beans","2017","2017","ha","7507","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0141","Soya beans","2018","2018","ha","8579","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0141","Soya beans","2019","2019","ha","9026","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0141","Soya beans","2020","2020","ha","12684","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0141","Soya beans","2015","2015","hg/ha","14247","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0141","Soya beans","2016","2016","hg/ha","26576","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0141","Soya beans","2017","2017","hg/ha","15637","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0141","Soya beans","2018","2018","hg/ha","27197","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0141","Soya beans","2019","2019","hg/ha","26316","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0141","Soya beans","2020","2020","hg/ha","29330","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2015","2015","tonnes","10497","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2016","2016","tonnes","18662","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2017","2017","tonnes","11739.74","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2018","2018","tonnes","23332","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2019","2019","tonnes","23753","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0141","Soya beans","2020","2020","tonnes","37202","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0111","Wheat","2015","2015","ha","60407","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0111","Wheat","2016","2016","ha","71394","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0111","Wheat","2017","2017","ha","70046","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0111","Wheat","2018","2018","ha","73591","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0111","Wheat","2019","2019","ha","68965","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5312","Area harvested","0111","Wheat","2020","2020","ha","69914","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0111","Wheat","2015","2015","hg/ha","35263","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0111","Wheat","2016","2016","hg/ha","42945","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0111","Wheat","2017","2017","hg/ha","41740","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0111","Wheat","2018","2018","hg/ha","40196","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0111","Wheat","2019","2019","hg/ha","38392","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5419","Yield","0111","Wheat","2020","2020","hg/ha","46029","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0111","Wheat","2015","2015","tonnes","213015","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0111","Wheat","2016","2016","tonnes","306605","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0111","Wheat","2017","2017","tonnes","292368.04","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0111","Wheat","2018","2018","tonnes","295810","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0111","Wheat","2019","2019","tonnes","264769","A","Official figure"
"QCL","Crops and livestock products","070","Bosnia and Herzegovina","5510","Production","0111","Wheat","2020","2020","tonnes","321804","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","14857","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","60320","I","Imputed value"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","51030","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","76608","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","35862","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","92872","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0112","Maize (corn)","2015","2015","hg/ha","2552","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0112","Maize (corn)","2016","2016","hg/ha","2503","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0112","Maize (corn)","2017","2017","hg/ha","2403","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0112","Maize (corn)","2018","2018","hg/ha","3215","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0112","Maize (corn)","2019","2019","hg/ha","2029","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0112","Maize (corn)","2020","2020","hg/ha","6670","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0112","Maize (corn)","2015","2015","tonnes","3792","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0112","Maize (corn)","2016","2016","tonnes","15095.45","I","Imputed value"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0112","Maize (corn)","2017","2017","tonnes","12265","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0112","Maize (corn)","2018","2018","tonnes","24633.18","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0112","Maize (corn)","2019","2019","tonnes","7277.64","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0112","Maize (corn)","2020","2020","tonnes","61946.57","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0118","Millet","2015","2015","ha","2843","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0118","Millet","2016","2016","ha","5321","I","Imputed value"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0118","Millet","2017","2017","ha","2538","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0118","Millet","2018","2018","ha","11003","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0118","Millet","2019","2019","ha","3420","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0118","Millet","2020","2020","ha","10826","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0118","Millet","2015","2015","hg/ha","1952","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0118","Millet","2016","2016","hg/ha","3149","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0118","Millet","2017","2017","hg/ha","4330","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0118","Millet","2018","2018","hg/ha","2238","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0118","Millet","2019","2019","hg/ha","2638","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0118","Millet","2020","2020","hg/ha","6807","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0118","Millet","2015","2015","tonnes","555","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0118","Millet","2016","2016","tonnes","1675.4","I","Imputed value"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0118","Millet","2017","2017","tonnes","1099","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0118","Millet","2018","2018","tonnes","2462.18","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0118","Millet","2019","2019","tonnes","902.16","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0118","Millet","2020","2020","tonnes","7369.15","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","01510","Potatoes","2017","2017","ha","568","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","01510","Potatoes","2018","2018","ha","797","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","01510","Potatoes","2019","2019","ha","850","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","01510","Potatoes","2020","2020","ha","422","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","01510","Potatoes","2017","2017","hg/ha","154313","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","01510","Potatoes","2018","2018","hg/ha","154768","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","01510","Potatoes","2019","2019","hg/ha","21176","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","01510","Potatoes","2020","2020","hg/ha","58311","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","01510","Potatoes","2017","2017","tonnes","8765","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","01510","Potatoes","2018","2018","tonnes","12335","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","01510","Potatoes","2019","2019","tonnes","1800","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","01510","Potatoes","2020","2020","tonnes","2461.31","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0114","Sorghum","2015","2015","ha","25863","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0114","Sorghum","2016","2016","ha","30785","I","Imputed value"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0114","Sorghum","2017","2017","ha","16512","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0114","Sorghum","2018","2018","ha","55477","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0114","Sorghum","2019","2019","ha","28674","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0114","Sorghum","2020","2020","ha","49103","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0114","Sorghum","2015","2015","hg/ha","13729","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0114","Sorghum","2016","2016","hg/ha","8534","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0114","Sorghum","2017","2017","hg/ha","3619","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0114","Sorghum","2018","2018","hg/ha","8764","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0114","Sorghum","2019","2019","hg/ha","12541","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0114","Sorghum","2020","2020","hg/ha","17876","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0114","Sorghum","2015","2015","tonnes","35508","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0114","Sorghum","2016","2016","tonnes","26271.91","I","Imputed value"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0114","Sorghum","2017","2017","tonnes","5975","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0114","Sorghum","2018","2018","tonnes","48620.76","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0114","Sorghum","2019","2019","tonnes","35961.23","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0114","Sorghum","2020","2020","tonnes","87774.91","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2015","2015","ha","0","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2016","2016","ha","0","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2017","2017","ha","0","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2018","2018","ha","910","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2019","2019","ha","620","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2020","2020","ha","755","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0111","Wheat","2018","2018","hg/ha","13319","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0111","Wheat","2019","2019","hg/ha","6081","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5419","Yield","0111","Wheat","2020","2020","hg/ha","13615","A","Official figure"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2015","2015","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2016","2016","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2017","2017","tonnes","0","E","Estimated value"
